-8 2 -2 air
-8 2 -1 air
-8 2 0 air
-8 2 1 air
-8 2 2 air
-8 2 3 air
-8 2 4 air
-8 2 5 air
-8 2 6 air
-8 2 7 air
-8 2 8 air
-8 2 9 air
-8 3 -9 air
-8 3 -8 air
-8 3 -7 air
-8 3 -6 air
-8 3 -5 air
-8 3 -4 air
-8 3 -3 air
-8 3 -2 air
-8 3 -1 air
-8 3 0 air
-8 3 1 air
-8 3 2 air
-8 3 3 air
-8 3 4 air
-8 3 5 air
-8 3 6 air
-8 3 7 air
-8 3 8 air
-8 3 9 air
-8 4 -9 air
-8 4 -8 air
-8 4 -7 air
-8 4 -6 air
-8 4 -5 air
-8 4 -4 air
-8 4 -3 air
-8 4 -2 air
-8 4 -1 air
-8 4 0 air
-8 4 1 air
-8 4 2 air
-8 4 3 air
-8 4 4 air
-8 4 5 air
-8 4 6 air
-8 4 7 air
-8 4 8 air
-8 4 9 air
-8 5 -9 air
-8 5 -8 air
-8 5 -7 air
-8 5 -6 air
-8 5 -5 air
-8 5 -4 air
-8 5 -3 air
-8 5 -2 air
-8 5 -1 air
-8 5 0 air
-8 5 1 air
-8 5 2 air
-8 5 3 air
-8 5 4 air
-8 5 5 air
-8 5 6 air
-8 5 7 air
-8 5 8 air
-8 5 9 air
-8 6 -9 air
-8 6 -8 air
-8 6 -7 air
-8 6 -6 air
-8 6 -5 air
-8 6 -4 air
-8 6 -3 air
-8 6 -2 air
-8 6 -1 air
-8 6 0 air
-8 6 1 air
-8 6 2 air
-8 6 3 air
-8 6 4 air
-8 6 5 air
-8 6 6 air
-8 6 7 air
-8 6 8 air
-8 6 9 air
-8 7 -9 air
-8 7 -8 air
-8 7 -7 air
-8 7 -6 air
-8 7 -5 air
-8 7 -4 air
-8 7 -3 air
-8 7 -2 air
-8 7 -1 air
-8 7 0 air
-8 7 1 air
-8 7 2 air
-8 7 3 air
-8 7 4 air
-8 7 5 air
-8 7 6 air
-8 7 7 air
-8 7 8 air
-8 7 9 air
-7 -7 -9 stone
-7 -7 -8 stone
-7 -7 -7 stone
-7 -7 -6 stone
-7 -7 -5 stone
-7 -7 -4 stone
-7 -7 -3 stone
-7 -7 -2 stone
-7 -7 -1 stone
-7 -7 0 stone
-7 -7 1 stone
-7 -7 2 stone
-7 -7 3 stone
-7 -7 4 stone
-7 -7 5 stone
-7 -7 6 stone
-7 -7 7 sandstone
-7 -7 8 sandstone
-7 -7 9 sandstone
-7 -6 -9 tile.dirt.name
-7 -6 -8 tile.dirt.name
-7 -6 -7 grass block
-7 -6 -6 tile.dirt.name
-7 -6 -5 tile.dirt.name
-7 -6 -4 tile.dirt.name
-7 -6 -3 water
-7 -6 -2 water
-7 -6 -1 stone
-7 -6 0 stone
-7 -6 1 water
-7 -6 2 water
-7 -6 3 stone
-7 -6 4 stone
-7 -6 5 stone
-7 -6 6 stone
-7 -6 7 sandstone
-7 -6 8 sandstone
-7 -6 9 sandstone
-7 -5 -9 grass block
-7 -5 -8 grass block
-7 -5 -7 water
-7 -5 -6 water
-7 -5 -5 water
-7 -5 -4 water
-7 -5 -3 water
-7 -5 -2 water
-7 -5 -1 water
-7 -5 0 water
-7 -5 1 water
-7 -5 2 water
-7 -5 3 water
-7 -5 4 water
-7 -5 5 water
-7 -5 6 water
-7 -5 7 air
-7 -5 8 air
-7 -5 9 air
-7 -4 -9 air
-7 -4 -8 air
-7 -4 -7 water
-7 -4 -6 water
-7 -4 -5 water
-7 -4 -4 water
-7 -4 -3 air
-7 -4 -2 water
-7 -4 -1 air
-7 -4 0 water
-7 -4 1 air
-7 -4 2 water
-7 -4 3 air
-7 -4 4 water
-7 -4 5 air
-7 -4 6 water
-7 -4 7 air
-7 -4 8 air
-7 -4 9 air
-7 -3 -9 air
-7 -3 -8 air
-7 -3 -7 water
-7 -3 -6 water
-7 -3 -5 water
-7 -3 -4 water
-7 -3 -3 air
-7 -3 -2 water
-7 -3 -1 air
-7 -3 0 water
-7 -3 1 air
-7 -3 2 water
-7 -3 3 air
-7 -3 4 water
-7 -3 5 air
-7 -3 6 water
-7 -3 7 air
-7 -3 8 grass block
-7 -3 9 grass block
-7 -2 -9 air
-7 -2 -8 air
-7 -2 -7 air
-7 -2 -6 air
-7 -2 -5 air
-7 -2 -4 air
-7 -2 -3 air
-7 -2 -2 air
-7 -2 -1 air
-7 -2 0 air
-7 -2 1 air
-7 -2 2 air
-7 -2 3 air
-7 -2 4 air
-7 -2 5 air
-7 -2 6 air
-7 -2 7 air
-7 -2 8 air
-7 -2 9 air
-7 -1 -9 air
-7 -1 -8 air
-7 -1 -7 air
-7 -1 -6 air
-7 -1 -5 air
-7 -1 -4 air
-7 -1 -3 air
-7 -1 -2 air
-7 -1 -1 air
-7 -1 0 air
-7 -1 1 air
-7 -1 2 air
-7 -1 3 air
-7 -1 4 air
-7 -1 5 air
-7 -1 6 air
-7 -1 7 air
-7 -1 8 air
-7 -1 9 air
-7 0 -9 air
-7 0 -8 air
-7 0 -7 air
-7 0 -6 air
-7 0 -5 air
-7 0 -4 air
-7 0 -3 air
-7 0 -2 air
-7 0 -1 air
-7 0 0 air
-7 0 1 air
-7 0 2 air
-7 0 3 air
-7 0 4 air
-7 0 5 torch
-7 0 6 air
-7 0 7 air
-7 0 8 air
-7 0 9 air
-7 1 -9 air
-7 1 -8 air
-7 1 -7 air
-7 1 -6 air
-7 1 -5 air
-7 1 -4 air
-7 1 -3 air
-7 1 -2 air
-7 1 -1 air
-7 1 0 air
-7 1 1 air
-7 1 2 air
-7 1 3 air
-7 1 4 air
-7 1 5 air
-7 1 6 air
-7 1 7 air
-7 1 8 air
-7 1 9 air
-7 2 -9 air
-7 2 -8 air
-7 2 -7 air
-7 2 -6 air
-7 2 -5 air
-7 2 -4 air
-7 2 -3 air
-7 2 -2 air
-7 2 -1 air
-7 2 0 air
-7 2 1 air
-7 2 2 air
-7 2 3 air
-7 2 4 air
-7 2 5 air
-7 2 6 air
-7 2 7 air
-7 2 8 air
-7 2 9 air
-7 3 -9 air
-7 3 -8 air
-7 3 -7 air
-7 3 -6 air
-7 3 -5 air
-7 3 -4 air
-7 3 -3 air
-7 3 -2 air
-7 3 -1 air
-7 3 0 air
-7 3 1 air
-7 3 2 air
-7 3 3 air
-7 3 4 air
-7 3 5 air
-7 3 6 air
-7 3 7 air
-7 3 8 air
-7 3 9 air
-7 4 -9 air
-7 4 -8 air
-7 4 -7 air
-7 4 -6 air
-7 4 -5 air
-7 4 -4 air
-7 4 -3 air
-7 4 -2 air
-7 4 -1 air
-7 4 0 air
-7 4 1 air
-7 4 2 air
-7 4 3 air
-7 4 4 air
-7 4 5 air
-7 4 6 air
-7 4 7 air
-7 4 8 air
-7 4 9 air
-7 5 -9 air
-7 5 -8 air
-7 5 -7 air
-7 5 -6 air
-7 5 -5 air
-7 5 -4 air
-7 5 -3 air
-7 5 -2 air
-7 5 -1 air
-7 5 0 air
-7 5 1 air
-7 5 2 air
-7 5 3 air
-7 5 4 air
-7 5 5 air
-7 5 6 air
-7 5 7 air
-7 5 8 air
-7 5 9 air
-7 6 -9 air
-7 6 -8 air
-7 6 -7 air
-7 6 -6 air
-7 6 -5 air
-7 6 -4 air
-7 6 -3 air
-7 6 -2 air
-7 6 -1 air
-7 6 0 air
-7 6 1 air
-7 6 2 air
-7 6 3 air
-7 6 4 air
-7 6 5 air
-7 6 6 air
-7 6 7 air
-7 6 8 air
-7 6 9 air
-7 7 -9 air
-7 7 -8 air
-7 7 -7 air
-7 7 -6 air
-7 7 -5 air
-7 7 -4 air
-7 7 -3 air
-7 7 -2 air
-7 7 -1 air
-7 7 0 air
-7 7 1 air
-7 7 2 air
-7 7 3 air
-7 7 4 air
-7 7 5 air
-7 7 6 air
-7 7 7 air
-7 7 8 air
-7 7 9 air
-6 -7 -9 stone
-6 -7 -8 stone
-6 -7 -7 stone
-6 -7 -6 stone
-6 -7 -5 stone
-6 -7 -4 stone
-6 -7 -3 stone
-6 -7 -2 stone
-6 -7 -1 stone
-6 -7 0 stone
-6 -7 1 stone
-6 -7 2 stone
-6 -7 3 stone
-6 -7 4 stone
-6 -7 5 stone
-6 -7 6 stone
-6 -7 7 stone
-6 -7 8 stone
-6 -7 9 stone
-6 -6 -9 stone
-6 -6 -8 stone
-6 -6 -7 tile.dirt.name
-6 -6 -6 tile.dirt.name
-6 -6 -5 tile.dirt.name
-6 -6 -4 stone
-6 -6 -3 tile.dirt.name
-6 -6 -2 tile.dirt.name
-6 -6 -1 stone
-6 -6 0 stone
-6 -6 1 stone
-6 -6 2 stone
-6 -6 3 stone
-6 -6 4 stone
-6 -6 5 stone
-6 -6 6 stone
-6 -6 7 stone
-6 -6 8 stone
-6 -6 9 stone
-6 -5 -9 air
-6 -5 -8 air
-6 -5 -7 water
-6 -5 -6 water
-6 -5 -5 water
-6 -5 -4 water
-6 -5 -3 water
-6 -5 -2 water
-6 -5 -1 water
-6 -5 0 water
-6 -5 1 water
-6 -5 2 water
-6 -5 3 water
-6 -5 4 water
-6 -5 5 water
-6 -5 6 water
-6 -5 7 water
-6 -5 8 water
-6 -5 9 stone
-6 -4 -9 air
-6 -4 -8 air
-6 -4 -7 air
-6 -4 -6 air
-6 -4 -5 water
-6 -4 -4 water
-6 -4 -3 water
-6 -4 -2 water
-6 -4 -1 water
-6 -4 0 water
-6 -4 1 water
-6 -4 2 water
-6 -4 3 water
-6 -4 4 water
-6 -4 5 water
-6 -4 6 water
-6 -4 7 water
-6 -4 8 air
-6 -4 9 stone
-6 -3 -9 air
-6 -3 -8 air
-6 -3 -7 farmland
-6 -3 -6 wooden planks
-6 -3 -5 water
-6 -3 -4 water
-6 -3 -3 water
-6 -3 -2 water
-6 -3 -1 water
-6 -3 0 water
-6 -3 1 water
-6 -3 2 water
-6 -3 3 water
-6 -3 4 water
-6 -3 5 water
-6 -3 6 water
-6 -3 7 water
-6 -3 8 air
-6 -3 9 stone
-6 -2 -9 air
-6 -2 -8 air
-6 -2 -7 crops
-6 -2 -6 air
-6 -2 -5 wood
-6 -2 -4 wood
-6 -2 -3 wood
-6 -2 -2 wood
-6 -2 -1 wood
-6 -2 0 wood
-6 -2 1 wood
-6 -2 2 wood
-6 -2 3 wood
-6 -2 4 wood
-6 -2 5 wood
-6 -2 6 air
-6 -2 7 air
-6 -2 8 air
-6 -2 9 air
-6 -1 -9 air
-6 -1 -8 air
-6 -1 -7 air
-6 -1 -6 air
-6 -1 -5 wood
-6 -1 -4 tile.sand.name
-6 -1 -3 tile.sand.name
-6 -1 -2 tile.sand.name
-6 -1 -1 tile.sand.name
-6 -1 0 wood
-6 -1 1 tile.sand.name
-6 -1 2 tile.sand.name
-6 -1 3 tile.sand.name
-6 -1 4 tile.sand.name
-6 -1 5 wood
-6 -1 6 air
-6 -1 7 air
-6 -1 8 air
-6 -1 9 air
-6 0 -9 air
-6 0 -8 air
-6 0 -7 air
-6 0 -6 air
-6 0 -5 wood
-6 0 -4 fence
-6 0 -3 wood
-6 0 -2 fence
-6 0 -1 fence
-6 0 0 wood
-6 0 1 fence
-6 0 2 fence
-6 0 3 wood
-6 0 4 fence
-6 0 5 wood
-6 0 6 air
-6 0 7 air
-6 0 8 air
-6 0 9 air
-6 1 -9 air
-6 1 -8 air
-6 1 -7 air
-6 1 -6 air
-6 1 -5 wood
-6 1 -4 air
-6 1 -3 air
-6 1 -2 air
-6 1 -1 air
-6 1 0 air
-6 1 1 air
-6 1 2 air
-6 1 3 air
-6 1 4 air
-6 1 5 wood
-6 1 6 air
-6 1 7 air
-6 1 8 air
-6 1 9 air
-6 2 -9 air
-6 2 -8 air
-6 2 -7 air
-6 2 -6 air
-6 2 -5 wood
-6 2 -4 air
-6 2 -3 air
-6 2 -2 air
-6 2 -1 air
-6 2 0 air
-6 2 1 air
-6 2 2 air
-6 2 3 air
-6 2 4 air
-6 2 5 wood
-6 2 6 air
-6 2 7 air
-6 2 8 air
-6 2 9 air
-6 3 -9 air
-6 3 -8 air
-6 3 -7 air
-6 3 -6 oak wood stairs
-6 3 -5 wood
-6 3 -4 air
-6 3 -3 air
-6 3 -2 air
-6 3 -1 air
-6 3 0 air
-6 3 1 air
-6 3 2 air
-6 3 3 air
-6 3 4 air
-6 3 5 wood
-6 3 6 oak wood stairs
-6 3 7 air
-6 3 8 air
-6 3 9 air
-6 4 -9 air
-6 4 -8 air
-6 4 -7 air
-6 4 -6 air
-6 4 -5 oak wood stairs
-6 4 -4 air
-6 4 -3 air
-6 4 -2 air
-6 4 -1 air
-6 4 0 air
-6 4 1 air
-6 4 2 air
-6 4 3 air
-6 4 4 air
-6 4 5 oak wood stairs
-6 4 6 air
-6 4 7 air
-6 4 8 air
-6 4 9 air
-6 5 -9 air
-6 5 -8 air
-6 5 -7 air
-6 5 -6 air
-6 5 -5 air
-6 5 -4 oak wood stairs
-6 5 -3 air
-6 5 -2 air
-6 5 -1 air
-6 5 0 air
-6 5 1 air
-6 5 2 air
-6 5 3 air
-6 5 4 oak wood stairs
-6 5 5 air
-6 5 6 air
-6 5 7 air
-6 5 8 air
-6 5 9 air
-6 6 -9 air
-6 6 -8 air
-6 6 -7 air
-6 6 -6 air
-6 6 -5 air
-6 6 -4 air
-6 6 -3 oak wood stairs
-6 6 -2 air
-6 6 -1 air
-6 6 0 air
-6 6 1 air
-6 6 2 air
-6 6 3 oak wood stairs
-6 6 4 air
-6 6 5 air
-6 6 6 air
-6 6 7 air
-6 6 8 air
-6 6 9 air
-6 7 -9 air
-6 7 -8 air
-6 7 -7 air
-6 7 -6 air
-6 7 -5 air
-6 7 -4 air
-6 7 -3 air
-6 7 -2 oak wood stairs
-6 7 -1 air
-6 7 0 air
-6 7 1 air
-6 7 2 oak wood stairs
-6 7 3 air
-6 7 4 air
-6 7 5 air
-6 7 6 air
-6 7 7 air
-6 7 8 air
-6 7 9 air
-5 -7 -9 stone
-5 -7 -8 stone
-5 -7 -7 stone
-5 -7 -6 stone
-5 -7 -5 water
-5 -7 -4 water
-5 -7 -3 stone
-5 -7 -2 stone
-5 -7 -1 stone
-5 -7 0 stone
-5 -7 1 stone
-5 -7 2 stone
-5 -7 3 stone
-5 -7 4 stone
-5 -7 5 stone
-5 -7 6 stone
-5 -7 7 stone
-5 -7 8 stone
-5 -7 9 stone
-5 -6 -9 stone
-5 -6 -8 stone
-5 -6 -7 stone
-5 -6 -6 stone
-5 -6 -5 water
-5 -6 -4 air
-5 -6 -3 stone
-5 -6 -2 stone
-5 -6 -1 tile.dirt.name
-5 -6 0 tile.dirt.name
-5 -6 1 stone
-5 -6 2 stone
-5 -6 3 stone
-5 -6 4 stone
-5 -6 5 stone
-5 -6 6 stone
-5 -6 7 stone
-5 -6 8 stone
-5 -6 9 stone
-5 -5 -9 air
-5 -5 -8 air
-5 -5 -7 water
-5 -5 -6 water
-5 -5 -5 water
-5 -5 -4 tile.dirt.name
-5 -5 -3 tile.dirt.name
-5 -5 -2 tile.dirt.name
-5 -5 -1 air
-5 -5 0 tile.dirt.name
-5 -5 1 tile.dirt.name
-5 -5 2 water
-5 -5 3 air
-5 -5 4 air
-5 -5 5 air
-5 -5 6 water
-5 -5 7 water
-5 -5 8 water
-5 -5 9 stone
-5 -4 -9 air
-5 -4 -8 air
-5 -4 -7 air
-5 -4 -6 air
-5 -4 -5 air
-5 -4 -4 tile.dirt.name
-5 -4 -3 tile.dirt.name
-5 -4 -2 tile.dirt.name
-5 -4 -1 air
-5 -4 0 air
-5 -4 1 air
-5 -4 2 water
-5 -4 3 air
-5 -4 4 air
-5 -4 5 air
-5 -4 6 air
-5 -4 7 air
-5 -4 8 air
-5 -4 9 stone
-5 -3 -9 air
-5 -3 -8 air
-5 -3 -7 farmland
-5 -3 -6 wooden planks
-5 -3 -5 tile.dirt.name
-5 -3 -4 tile.dirt.name
-5 -3 -3 tile.dirt.name
-5 -3 -2 tile.dirt.name
-5 -3 -1 tile.dirt.name
-5 -3 0 tile.dirt.name
-5 -3 1 tile.dirt.name
-5 -3 2 water
-5 -3 3 tile.dirt.name
-5 -3 4 tile.dirt.name
-5 -3 5 tile.dirt.name
-5 -3 6 wooden planks
-5 -3 7 farmland
-5 -3 8 air
-5 -3 9 grass block
-5 -2 -9 air
-5 -2 -8 air
-5 -2 -7 crops
-5 -2 -6 air
-5 -2 -5 tile.dirt.name
-5 -2 -4 tile.dirt.name
-5 -2 -3 tile.dirt.name
-5 -2 -2 tile.dirt.name
-5 -2 -1 tile.dirt.name
-5 -2 0 tile.dirt.name
-5 -2 1 tile.dirt.name
-5 -2 2 tile.dirt.name
-5 -2 3 tile.dirt.name
-5 -2 4 tile.dirt.name
-5 -2 5 tile.dirt.name
-5 -2 6 air
-5 -2 7 crops
-5 -2 8 air
-5 -2 9 air
-5 -1 -9 air
-5 -1 -8 air
-5 -1 -7 air
-5 -1 -6 air
-5 -1 -5 tile.sand.name
-5 -1 -4 wood
-5 -1 -3 wood
-5 -1 -2 wood
-5 -1 -1 wood
-5 -1 0 wood
-5 -1 1 wood
-5 -1 2 wood
-5 -1 3 wood
-5 -1 4 wood
-5 -1 5 tile.sand.name
-5 -1 6 air
-5 -1 7 air
-5 -1 8 air
-5 -1 9 air
-5 0 -9 air
-5 0 -8 air
-5 0 -7 air
-5 0 -6 air
-5 0 -5 tile.sand.name
-5 0 -4 air
-5 0 -3 air
-5 0 -2 air
-5 0 -1 air
-5 0 0 air
-5 0 1 air
-5 0 2 air
-5 0 3 air
-5 0 4 air
-5 0 5 tile.sand.name
-5 0 6 torch
-5 0 7 air
-5 0 8 air
-5 0 9 air
-5 1 -9 air
-5 1 -8 air
-5 1 -7 air
-5 1 -6 air
-5 1 -5 tile.sand.name
-5 1 -4 air
-5 1 -3 air
-5 1 -2 air
-5 1 -1 air
-5 1 0 air
-5 1 1 air
-5 1 2 air
-5 1 3 air
-5 1 4 air
-5 1 5 tile.sand.name
-5 1 6 air
-5 1 7 air
-5 1 8 air
-5 1 9 air
-5 2 -9 air
-5 2 -8 air
